id,score,poi,address,position,viewport
826009028837737,2.5726761818,"{'name': 'Nuffield Health Assessment', 'phone': '+44 20 7935 0894', 'categorySet': [{'id': 7321003}], 'url': 'www.nuffieldhealth.com/health-assessments', 'categories': ['hospital/polyclinic', 'special'], 'classifications': [{'code': 'HOSPITAL_POLYCLINIC', 'names': [{'nameLocale': 'en-US', 'name': 'hospital/polyclinic'}, {'nameLocale': 'en-US', 'name': 'special'}]}]}","{'streetNumber': '39-41', 'streetName': 'Queen Anne Street', 'municipalitySubdivision': 'West End', 'municipality': 'London', 'countrySecondarySubdivision': 'London', 'countrySubdivision': 'ENG', 'countrySubdivisionName': 'England', 'postalCode': 'W1G', 'extendedPostalCode': 'W1G 9AZ', 'countryCode': 'GB', 'country': 'United Kingdom', 'countryCodeISO3': 'GBR', 'freeformAddress': '39-41 Queen Anne Street, West End, London, W1G 9AZ', 'localName': 'London'}","{'lat': 51.51773, 'lon': -0.14832}","{'topLeftPoint': {'lat': 51.51863, 'lon': -0.14977000000000001}, 'btmRightPoint': {'lat': 51.51683, 'lon': -0.14687}}"
826009003138372,2.5726256371,"{'name': 'Royal National Throat, Nose & Ear Hospital', 'phone': '+44 20 3456 7890', 'categorySet': [{'id': 7321003}], 'url': 'www.uclh.nhs.uk', 'categories': ['hospital/polyclinic', 'special'], 'classifications': [{'code': 'HOSPITAL_POLYCLINIC', 'names': [{'nameLocale': 'en-US', 'name': 'hospital/polyclinic'}, {'nameLocale': 'en-US', 'name': 'special'}]}]}","{'streetNumber': '330', 'streetName': ""Gray's Inn Road"", 'municipalitySubdivision': 'Grays Inn', 'municipality': 'London', 'countrySecondarySubdivision': 'London', 'countrySubdivision': 'ENG', 'countrySubdivisionName': 'England', 'postalCode': 'WC1X', 'extendedPostalCode': 'WC1X 8BZ', 'countryCode': 'GB', 'country': 'United Kingdom', 'countryCodeISO3': 'GBR', 'freeformAddress': ""330 Gray's Inn Road, Grays Inn, London, WC1X 8BZ"", 'localName': 'London'}","{'lat': 51.52904, 'lon': -0.11927000000000001}","{'topLeftPoint': {'lat': 51.52962, 'lon': -0.12008}, 'btmRightPoint': {'lat': 51.52869, 'lon': -0.11829}}"
826008000052258,2.5726208687,"{'name': 'Focus Clinics', 'phone': '+44 20 7307 8250', 'categorySet': [{'id': 7321}], 'url': 'www.focusclinics.com', 'categories': ['hospital/polyclinic'], 'classifications': [{'code': 'HOSPITAL_POLYCLINIC', 'names': [{'nameLocale': 'en-US', 'name': 'hospital/polyclinic'}]}]}","{'streetNumber': '22', 'streetName': 'Wimpole Street', 'municipalitySubdivision': 'West End', 'municipality': 'London', 'countrySecondarySubdivision': 'London', 'countrySubdivision': 'ENG', 'countrySubdivisionName': 'England', 'postalCode': 'W1G', 'extendedPostalCode': 'W1G 8GQ', 'countryCode': 'GB', 'country': 'United Kingdom', 'countryCodeISO3': 'GBR', 'freeformAddress': '22 Wimpole Street, West End, London, W1G 8GQ', 'localName': 'London'}","{'lat': 51.51856, 'lon': -0.14814000000000002}","{'topLeftPoint': {'lat': 51.51946, 'lon': -0.14959}, 'btmRightPoint': {'lat': 51.51766, 'lon': -0.14669000000000001}}"
826009003085753,2.5725746154999998,"{'name': 'Royal National Orthopaedic Hospital', 'phone': '+44 20 8954 2300', 'categorySet': [{'id': 7321003}], 'url': 'www.rnoh.nhs.uk/', 'categories': ['hospital/polyclinic', 'special'], 'classifications': [{'code': 'HOSPITAL_POLYCLINIC', 'names': [{'nameLocale': 'en-US', 'name': 'hospital/polyclinic'}, {'nameLocale': 'en-US', 'name': 'special'}]}]}","{'streetNumber': '45', 'streetName': 'Bolsover Street', 'municipalitySubdivision': 'West End', 'municipality': 'London', 'countrySecondarySubdivision': 'London', 'countrySubdivision': 'ENG', 'countrySubdivisionName': 'England', 'postalCode': 'W1W', 'extendedPostalCode': 'W1W 5AQ', 'countryCode': 'GB', 'country': 'United Kingdom', 'countryCodeISO3': 'GBR', 'freeformAddress': '45 Bolsover Street, West End, London, W1W 5AQ', 'localName': 'London'}","{'lat': 51.52305, 'lon': -0.14294}","{'topLeftPoint': {'lat': 51.52395, 'lon': -0.14439000000000002}, 'btmRightPoint': {'lat': 51.52215, 'lon': -0.14149}}"
826009029349029,2.5725679398,"{'name': 'Ultrasound Medic', 'phone': '+44 20 7603 5101', 'categorySet': [{'id': 7321002}], 'url': 'www.4dbabyscanslondon.com', 'categories': ['general', 'hospital/polyclinic'], 'classifications': [{'code': 'HOSPITAL_POLYCLINIC', 'names': [{'nameLocale': 'en-US', 'name': 'general'}, {'nameLocale': 'en-US', 'name': 'hospital/polyclinic'}]}]}","{'streetNumber': '46', 'streetName': 'Wimpole Street', 'municipalitySubdivision': 'West End', 'municipality': 'London', 'countrySecondarySubdivision': 'London', 'countrySubdivision': 'ENG', 'countrySubdivisionName': 'England', 'postalCode': 'W1G', 'extendedPostalCode': 'W1G 8YB', 'countryCode': 'GB', 'country': 'United Kingdom', 'countryCodeISO3': 'GBR', 'freeformAddress': '46 Wimpole Street, West End, London, W1G 8YB', 'localName': 'London'}","{'lat': 51.51968, 'lon': -0.14756000000000002}","{'topLeftPoint': {'lat': 51.52072, 'lon': -0.14923}, 'btmRightPoint': {'lat': 51.51864, 'lon': -0.14589000000000002}}"
826008000052290,2.5725493431,"{'name': 'London Cataract Centre', 'phone': '+44 20 8138 8988', 'categorySet': [{'id': 7321003}], 'url': 'www.londoncataractcentre.co.uk', 'categories': ['hospital/polyclinic', 'special'], 'classifications': [{'code': 'HOSPITAL_POLYCLINIC', 'names': [{'nameLocale': 'en-US', 'name': 'hospital/polyclinic'}, {'nameLocale': 'en-US', 'name': 'special'}]}]}","{'streetNumber': '29a', 'streetName': 'Wimpole Street', 'municipalitySubdivision': 'West End', 'municipality': 'London', 'countrySecondarySubdivision': 'London', 'countrySubdivision': 'ENG', 'countrySubdivisionName': 'England', 'postalCode': 'W1G', 'extendedPostalCode': 'W1G 8GP', 'countryCode': 'GB', 'country': 'United Kingdom', 'countryCodeISO3': 'GBR', 'freeformAddress': '29a Wimpole Street, West End, London, W1G 8GP', 'localName': 'London'}","{'lat': 51.51902, 'lon': -0.14845}","{'topLeftPoint': {'lat': 51.51992, 'lon': -0.1499}, 'btmRightPoint': {'lat': 51.51812, 'lon': -0.147}}"
826009029360765,2.5725243092,"{'name': 'The London Welbeck Hospital', 'phone': '+44 20 7224 2242', 'categorySet': [{'id': 7321002}], 'url': 'www.londonwelbeckhospital.co.uk', 'categories': ['general', 'hospital/polyclinic'], 'classifications': [{'code': 'HOSPITAL_POLYCLINIC', 'names': [{'nameLocale': 'en-US', 'name': 'general'}, {'nameLocale': 'en-US', 'name': 'hospital/polyclinic'}]}]}","{'streetNumber': '27', 'streetName': 'Welbeck Street', 'municipalitySubdivision': 'West End', 'municipality': 'London', 'countrySecondarySubdivision': 'London', 'countrySubdivision': 'ENG', 'countrySubdivisionName': 'England', 'postalCode': 'W1G', 'extendedPostalCode': 'W1G 8EN', 'countryCode': 'GB', 'country': 'United Kingdom', 'countryCodeISO3': 'GBR', 'freeformAddress': '27 Welbeck Street, West End, London, W1G 8EN', 'localName': 'London'}","{'lat': 51.51824, 'lon': -0.14946}","{'topLeftPoint': {'lat': 51.51914, 'lon': -0.15091000000000002}, 'btmRightPoint': {'lat': 51.51734, 'lon': -0.14801}}"
826009028953617,2.5724916458,"{'name': '234 Eye Clinic', 'phone': '+44 20 7387 4072', 'categorySet': [{'id': 7321003}], 'url': 'www.234eyeclinic.com', 'categories': ['hospital/polyclinic', 'special'], 'classifications': [{'code': 'HOSPITAL_POLYCLINIC', 'names': [{'nameLocale': 'en-US', 'name': 'hospital/polyclinic'}, {'nameLocale': 'en-US', 'name': 'special'}]}]}","{'streetNumber': '234', 'streetName': 'Great Portland Street', 'municipalitySubdivision': 'West End', 'municipality': 'London', 'countrySecondarySubdivision': 'London', 'countrySubdivision': 'ENG', 'countrySubdivisionName': 'England', 'postalCode': 'W1W', 'extendedPostalCode': 'W1W 5QT', 'countryCode': 'GB', 'country': 'United Kingdom', 'countryCodeISO3': 'GBR', 'freeformAddress': '234 Great Portland Street, West End, London, W1W 5QT', 'localName': 'London'}","{'lat': 51.52324, 'lon': -0.1437}","{'topLeftPoint': {'lat': 51.52414, 'lon': -0.14515}, 'btmRightPoint': {'lat': 51.52234, 'lon': -0.14225000000000002}}"
826009029253856,2.5724916458,"{'name': '2 3 4 Consulting', 'phone': '+44 20 7390 8323', 'categorySet': [{'id': 7321002}], 'url': 'www.234consulting.org', 'categories': ['general', 'hospital/polyclinic'], 'classifications': [{'code': 'HOSPITAL_POLYCLINIC', 'names': [{'nameLocale': 'en-US', 'name': 'general'}, {'nameLocale': 'en-US', 'name': 'hospital/polyclinic'}]}]}","{'streetNumber': '234', 'streetName': 'Great Portland Street', 'municipalitySubdivision': 'West End', 'municipality': 'London', 'countrySecondarySubdivision': 'London', 'countrySubdivision': 'ENG', 'countrySubdivisionName': 'England', 'postalCode': 'W1W', 'extendedPostalCode': 'W1W 5QT', 'countryCode': 'GB', 'country': 'United Kingdom', 'countryCodeISO3': 'GBR', 'freeformAddress': '234 Great Portland Street, West End, London, W1W 5QT', 'localName': 'London'}","{'lat': 51.52324, 'lon': -0.1437}","{'topLeftPoint': {'lat': 51.52414, 'lon': -0.14515}, 'btmRightPoint': {'lat': 51.52234, 'lon': -0.14225000000000002}}"
826009029179469,2.5724782943999998,"{'name': 'Portland Hospital', 'phone': '+44 20 7580 4400', 'categorySet': [{'id': 7321002}], 'url': 'www.theportlandhospital.com', 'categories': ['general', 'hospital/polyclinic'], 'classifications': [{'code': 'HOSPITAL_POLYCLINIC', 'names': [{'nameLocale': 'en-US', 'name': 'general'}, {'nameLocale': 'en-US', 'name': 'hospital/polyclinic'}]}]}","{'streetNumber': '209', 'streetName': 'Great Portland Street', 'municipalitySubdivision': 'West End', 'municipality': 'London', 'countrySecondarySubdivision': 'London', 'countrySubdivision': 'ENG', 'countrySubdivisionName': 'England', 'postalCode': 'W1W', 'extendedPostalCode': 'W1W 5AB', 'countryCode': 'GB', 'country': 'United Kingdom', 'countryCodeISO3': 'GBR', 'freeformAddress': '209 Great Portland Street, West End, London, W1W 5AB', 'localName': 'London'}","{'lat': 51.52292, 'lon': -0.14437}","{'topLeftPoint': {'lat': 51.52382, 'lon': -0.14582}, 'btmRightPoint': {'lat': 51.52202, 'lon': -0.14292000000000002}}"
826009029035387,2.5724480152,"{'name': 'Old Broad Street Hospital', 'phone': '+44 20 7496 3522', 'categorySet': [{'id': 7321002}], 'categories': ['general', 'hospital/polyclinic'], 'classifications': [{'code': 'HOSPITAL_POLYCLINIC', 'names': [{'nameLocale': 'en-US', 'name': 'general'}, {'nameLocale': 'en-US', 'name': 'hospital/polyclinic'}]}]}","{'streetNumber': '31', 'streetName': 'Old Broad Street', 'municipalitySubdivision': 'Liverpool Street', 'municipality': 'London', 'countrySecondarySubdivision': 'London', 'countrySubdivision': 'ENG', 'countrySubdivisionName': 'England', 'postalCode': 'EC2M', 'extendedPostalCode': 'EC2M 1GT', 'countryCode': 'GB', 'country': 'United Kingdom', 'countryCodeISO3': 'GBR', 'freeformAddress': '31 Old Broad Street, Liverpool Street, London, EC2M 1GT', 'localName': 'London'}","{'lat': 51.51567, 'lon': -0.08399000000000001}","{'topLeftPoint': {'lat': 51.51657, 'lon': -0.08544}, 'btmRightPoint': {'lat': 51.51477, 'lon': -0.08254}}"
826007000303891,2.5723733902,"{'name': 'The Heart Hospital', 'phone': '+44 20 3456 7898', 'categorySet': [{'id': 7321002}], 'url': 'www.uclh.nhs.uk', 'categories': ['general', 'hospital/polyclinic'], 'classifications': [{'code': 'HOSPITAL_POLYCLINIC', 'names': [{'nameLocale': 'en-US', 'name': 'general'}, {'nameLocale': 'en-US', 'name': 'hospital/polyclinic'}]}]}","{'streetNumber': '16-18', 'streetName': 'Westmoreland Street', 'municipalitySubdivision': 'West End', 'municipality': 'London', 'countrySecondarySubdivision': 'London', 'countrySubdivision': 'ENG', 'countrySubdivisionName': 'England', 'postalCode': 'W1G', 'extendedPostalCode': 'W1G 8PH', 'countryCode': 'GB', 'country': 'United Kingdom', 'countryCodeISO3': 'GBR', 'freeformAddress': '16-18 Westmoreland Street, West End, London, W1G 8PH', 'localName': 'London'}","{'lat': 51.51964, 'lon': -0.14967000000000003}","{'topLeftPoint': {'lat': 51.52054, 'lon': -0.15112}, 'btmRightPoint': {'lat': 51.51874, 'lon': -0.14822000000000002}}"
826009028919326,2.572355032,"{'name': 'Nathan Practice', 'phone': '+44 20 7487 4899', 'categorySet': [{'id': 7321002}], 'categories': ['general', 'hospital/polyclinic'], 'classifications': [{'code': 'HOSPITAL_POLYCLINIC', 'names': [{'nameLocale': 'en-US', 'name': 'general'}, {'nameLocale': 'en-US', 'name': 'hospital/polyclinic'}]}]}","{'streetNumber': '103-105', 'streetName': 'Harley Street', 'municipalitySubdivision': 'South Marylebone', 'municipality': 'London', 'countrySecondarySubdivision': 'London', 'countrySubdivision': 'ENG', 'countrySubdivisionName': 'England', 'postalCode': 'W1G', 'extendedPostalCode': 'W1G 6AJ', 'countryCode': 'GB', 'country': 'United Kingdom', 'countryCodeISO3': 'GBR', 'freeformAddress': '103-105 Harley Street, South Marylebone, London, W1G 6AJ', 'localName': 'London'}","{'lat': 51.52113, 'lon': -0.14822000000000002}","{'topLeftPoint': {'lat': 51.52203, 'lon': -0.14967000000000003}, 'btmRightPoint': {'lat': 51.52023, 'lon': -0.14677}}"
826009029445481,2.5723202229,"{'name': 'Central & North West London National Health Service Foundation Trust', 'phone': '+44 20 3214 5800', 'categorySet': [{'id': 7321002}], 'categories': ['general', 'hospital/polyclinic'], 'classifications': [{'code': 'HOSPITAL_POLYCLINIC', 'names': [{'nameLocale': 'en-US', 'name': 'general'}, {'nameLocale': 'en-US', 'name': 'hospital/polyclinic'}]}]}","{'streetNumber': '75', 'streetName': 'Hampstead Road', 'municipalitySubdivision': 'Regents Park', 'municipality': 'London', 'countrySecondarySubdivision': 'London', 'countrySubdivision': 'ENG', 'countrySubdivisionName': 'England', 'postalCode': 'NW1', 'extendedPostalCode': 'NW1 2PL', 'countryCode': 'GB', 'country': 'United Kingdom', 'countryCodeISO3': 'GBR', 'freeformAddress': '75 Hampstead Road, Regents Park, London, NW1 2PL', 'localName': 'London'}","{'lat': 51.52679, 'lon': -0.13908}","{'topLeftPoint': {'lat': 51.52769, 'lon': -0.14053000000000002}, 'btmRightPoint': {'lat': 51.52589, 'lon': -0.13763}}"
826009028829916,2.5723202229,"{'name': 'Central & North West London NHS', 'phone': '+44 20 3214 5700', 'categorySet': [{'id': 7321002}], 'url': 'www.cnwl.nhs.uk', 'categories': ['general', 'hospital/polyclinic'], 'classifications': [{'code': 'HOSPITAL_POLYCLINIC', 'names': [{'nameLocale': 'en-US', 'name': 'general'}, {'nameLocale': 'en-US', 'name': 'hospital/polyclinic'}]}]}","{'streetNumber': '75', 'streetName': 'Hampstead Road', 'municipalitySubdivision': 'Regents Park', 'municipality': 'London', 'countrySecondarySubdivision': 'London', 'countrySubdivision': 'ENG', 'countrySubdivisionName': 'England', 'postalCode': 'NW1', 'extendedPostalCode': 'NW1 2PL', 'countryCode': 'GB', 'country': 'United Kingdom', 'countryCodeISO3': 'GBR', 'freeformAddress': '75 Hampstead Road, Regents Park, London, NW1 2PL', 'localName': 'London'}","{'lat': 51.52679, 'lon': -0.13908}","{'topLeftPoint': {'lat': 51.52769, 'lon': -0.14053000000000002}, 'btmRightPoint': {'lat': 51.52589, 'lon': -0.13763}}"
826009029233145,2.5723202229,"{'name': 'Camden Clinical Commissioning Group', 'phone': '+44 20 3688 1700', 'categorySet': [{'id': 7321002}], 'url': 'www.camdenproviderservices.nhs.uk', 'categories': ['general', 'hospital/polyclinic'], 'classifications': [{'code': 'HOSPITAL_POLYCLINIC', 'names': [{'nameLocale': 'en-US', 'name': 'general'}, {'nameLocale': 'en-US', 'name': 'hospital/polyclinic'}]}]}","{'streetNumber': '75', 'streetName': 'Hampstead Road', 'municipalitySubdivision': 'Regents Park', 'municipality': 'London', 'countrySecondarySubdivision': 'London', 'countrySubdivision': 'ENG', 'countrySubdivisionName': 'England', 'postalCode': 'NW1', 'extendedPostalCode': 'NW1 2PL', 'countryCode': 'GB', 'country': 'United Kingdom', 'countryCodeISO3': 'GBR', 'freeformAddress': '75 Hampstead Road, Regents Park, London, NW1 2PL', 'localName': 'London'}","{'lat': 51.52679, 'lon': -0.13908}","{'topLeftPoint': {'lat': 51.52769, 'lon': -0.14053000000000002}, 'btmRightPoint': {'lat': 51.52589, 'lon': -0.13763}}"
826008000011729,2.5722947121,"{'name': 'Medical Express Clinic', 'phone': '+44 800 980 0700', 'categorySet': [{'id': 7321003}], 'url': 'www.medicalexpressclinic.co.uk', 'categories': ['hospital/polyclinic', 'special'], 'classifications': [{'code': 'HOSPITAL_POLYCLINIC', 'names': [{'nameLocale': 'en-US', 'name': 'hospital/polyclinic'}, {'nameLocale': 'en-US', 'name': 'special'}]}]}","{'streetNumber': '117A', 'streetName': 'Harley Street', 'municipalitySubdivision': 'West End', 'municipality': 'London', 'countrySecondarySubdivision': 'London', 'countrySubdivision': 'ENG', 'countrySubdivisionName': 'England', 'postalCode': 'W1G', 'extendedPostalCode': 'W1G 7JL', 'countryCode': 'GB', 'country': 'United Kingdom', 'countryCodeISO3': 'GBR', 'freeformAddress': '117A Harley Street, West End, London, W1G 7JL', 'localName': 'London'}","{'lat': 51.521770000000004, 'lon': -0.14809}","{'topLeftPoint': {'lat': 51.52267, 'lon': -0.14954}, 'btmRightPoint': {'lat': 51.52087, 'lon': -0.14664000000000002}}"
826009029077031,2.5722868442999998,"{'name': 'Moorfields Eye Hospital', 'phone': '+44 20 7935 1565', 'categorySet': [{'id': 7321003}], 'url': 'www.moorfieldsprivate.co.uk', 'categories': ['hospital/polyclinic', 'special'], 'classifications': [{'code': 'HOSPITAL_POLYCLINIC', 'names': [{'nameLocale': 'en-US', 'name': 'hospital/polyclinic'}, {'nameLocale': 'en-US', 'name': 'special'}]}]}","{'streetNumber': '8', 'streetName': 'Upper Wimpole Street', 'municipalitySubdivision': 'South Marylebone', 'municipality': 'London', 'countrySecondarySubdivision': 'London', 'countrySubdivision': 'ENG', 'countrySubdivisionName': 'England', 'postalCode': 'W1G', 'extendedPostalCode': 'W1G 6LH', 'countryCode': 'GB', 'country': 'United Kingdom', 'countryCodeISO3': 'GBR', 'freeformAddress': '8 Upper Wimpole Street, South Marylebone, London, W1G 6LH', 'localName': 'London'}","{'lat': 51.52099, 'lon': -0.14911000000000002}","{'topLeftPoint': {'lat': 51.52189, 'lon': -0.15056}, 'btmRightPoint': {'lat': 51.52009, 'lon': -0.14766}}"
826009029299844,2.5722692013,"{'name': 'Harley Street Paediatric Group', 'phone': '+44 20 7935 2023', 'categorySet': [{'id': 7321002}], 'url': 'www.harleystreetpaediatricgroup.com', 'categories': ['general', 'hospital/polyclinic'], 'classifications': [{'code': 'HOSPITAL_POLYCLINIC', 'names': [{'nameLocale': 'en-US', 'name': 'general'}, {'nameLocale': 'en-US', 'name': 'hospital/polyclinic'}]}]}","{'streetNumber': '115a', 'streetName': 'Harley Street', 'municipalitySubdivision': 'South Marylebone', 'municipality': 'London', 'countrySecondarySubdivision': 'London', 'countrySubdivision': 'ENG', 'countrySubdivisionName': 'England', 'postalCode': 'W1G', 'extendedPostalCode': 'W1G 6AR', 'countryCode': 'GB', 'country': 'United Kingdom', 'countryCodeISO3': 'GBR', 'freeformAddress': '115a Harley Street, South Marylebone, London, W1G 6AR', 'localName': 'London'}","{'lat': 51.52144, 'lon': -0.14877}","{'topLeftPoint': {'lat': 51.52234, 'lon': -0.15022000000000002}, 'btmRightPoint': {'lat': 51.52054, 'lon': -0.14732}}"
826009028835500,2.5722639561,"{'name': 'H C A International', 'phone': '+44 20 7409 3112', 'categorySet': [{'id': 7321002}], 'url': 'www.hcainternational.com', 'categories': ['general', 'hospital/polyclinic'], 'classifications': [{'code': 'HOSPITAL_POLYCLINIC', 'names': [{'nameLocale': 'en-US', 'name': 'general'}, {'nameLocale': 'en-US', 'name': 'hospital/polyclinic'}]}]}","{'streetNumber': '97-99', 'streetName': 'Park Street', 'municipalitySubdivision': 'Mayfair', 'municipality': 'London', 'countrySecondarySubdivision': 'London', 'countrySubdivision': 'ENG', 'countrySubdivisionName': 'England', 'postalCode': 'W1K', 'extendedPostalCode': 'W1K 7HA', 'countryCode': 'GB', 'country': 'United Kingdom', 'countryCodeISO3': 'GBR', 'freeformAddress': '97-99 Park Street, Mayfair, London, W1K 7HA', 'localName': 'London'}","{'lat': 51.51217, 'lon': -0.15556}","{'topLeftPoint': {'lat': 51.51307, 'lon': -0.15701}, 'btmRightPoint': {'lat': 51.51127, 'lon': -0.15411000000000002}}"
826009006157226,2.5722360611,"{'name': 'London Allergy & Immunology Centre', 'phone': '+44 20 3143 3449', 'categorySet': [{'id': 7321003}], 'url': 'www.UKallergy.com', 'categories': ['hospital/polyclinic', 'special'], 'classifications': [{'code': 'HOSPITAL_POLYCLINIC', 'names': [{'nameLocale': 'en-US', 'name': 'hospital/polyclinic'}, {'nameLocale': 'en-US', 'name': 'special'}]}]}","{'streetNumber': '17', 'streetName': ""Saint Helen's Place"", 'municipalitySubdivision': 'Aldgate', 'municipality': 'London', 'countrySecondarySubdivision': 'London', 'countrySubdivision': 'ENG', 'countrySubdivisionName': 'England', 'postalCode': 'EC3A', 'extendedPostalCode': 'EC3A 6DG', 'countryCode': 'GB', 'country': 'United Kingdom', 'countryCodeISO3': 'GBR', 'freeformAddress': ""17 Saint Helen's Place, Aldgate, London, EC3A 6DG"", 'localName': 'London'}","{'lat': 51.51525, 'lon': -0.08178}","{'topLeftPoint': {'lat': 51.51615, 'lon': -0.08323000000000001}, 'btmRightPoint': {'lat': 51.51435, 'lon': -0.08033000000000001}}"
826009040033157,2.5722141266,"{'name': 'Weymouth Street Hospital', 'phone': '+44 20 7935 1200', 'categorySet': [{'id': 7321002}], 'url': 'www.weymouthstreethospital.com', 'categories': ['general', 'hospital/polyclinic'], 'classifications': [{'code': 'HOSPITAL_POLYCLINIC', 'names': [{'nameLocale': 'en-US', 'name': 'general'}, {'nameLocale': 'en-US', 'name': 'hospital/polyclinic'}]}]}","{'streetNumber': '42-46', 'streetName': 'Weymouth Street', 'municipalitySubdivision': 'South Marylebone', 'municipality': 'London', 'countrySecondarySubdivision': 'London', 'countrySubdivision': 'ENG', 'countrySubdivisionName': 'England', 'postalCode': 'W1G', 'extendedPostalCode': 'W1G 6NP', 'countryCode': 'GB', 'country': 'United Kingdom', 'countryCodeISO3': 'GBR', 'freeformAddress': '42-46 Weymouth Street, South Marylebone, London, W1G 6NP', 'localName': 'London'}","{'lat': 51.52022, 'lon': -0.15069000000000002}","{'topLeftPoint': {'lat': 51.52112, 'lon': -0.15214000000000003}, 'btmRightPoint': {'lat': 51.51932, 'lon': -0.14924}}"
826009028995525,2.5721590519,"{'name': 'H N Whitfield', 'phone': '+44 20 7935 3095', 'categorySet': [{'id': 7321002}], 'categories': ['general', 'hospital/polyclinic'], 'classifications': [{'code': 'HOSPITAL_POLYCLINIC', 'names': [{'nameLocale': 'en-US', 'name': 'general'}, {'nameLocale': 'en-US', 'name': 'hospital/polyclinic'}]}]}","{'streetNumber': '37', 'streetName': 'Devonshire Mews West', 'municipalitySubdivision': 'South Marylebone', 'municipality': 'London', 'countrySecondarySubdivision': 'London', 'countrySubdivision': 'ENG', 'countrySubdivisionName': 'England', 'postalCode': 'W1G', 'extendedPostalCode': 'W1G 6QJ', 'countryCode': 'GB', 'country': 'United Kingdom', 'countryCodeISO3': 'GBR', 'freeformAddress': '37 Devonshire Mews West, South Marylebone, London, W1G 6QJ', 'localName': 'London'}","{'lat': 51.52117, 'lon': -0.15022000000000002}","{'topLeftPoint': {'lat': 51.52207, 'lon': -0.15167}, 'btmRightPoint': {'lat': 51.52027, 'lon': -0.14877}}"
826009028967281,2.5721590519,"{'name': 'Emmanuel Kaye House', 'phone': '+44 20 7467 4550', 'categorySet': [{'id': 7321002}], 'url': 'www.kingedwardvii.co.uk', 'categories': ['general', 'hospital/polyclinic'], 'classifications': [{'code': 'HOSPITAL_POLYCLINIC', 'names': [{'nameLocale': 'en-US', 'name': 'general'}, {'nameLocale': 'en-US', 'name': 'hospital/polyclinic'}]}]}","{'streetNumber': '37', 'streetName': 'Devonshire Mews West', 'municipalitySubdivision': 'South Marylebone', 'municipality': 'London', 'countrySecondarySubdivision': 'London', 'countrySubdivision': 'ENG', 'countrySubdivisionName': 'England', 'postalCode': 'W1G', 'extendedPostalCode': 'W1G 6QJ', 'countryCode': 'GB', 'country': 'United Kingdom', 'countryCodeISO3': 'GBR', 'freeformAddress': '37 Devonshire Mews West, South Marylebone, London, W1G 6QJ', 'localName': 'London'}","{'lat': 51.52117, 'lon': -0.15022000000000002}","{'topLeftPoint': {'lat': 51.52207, 'lon': -0.15167}, 'btmRightPoint': {'lat': 51.52027, 'lon': -0.14877}}"
826009005799659,2.5721373558,"{'name': ""King Edward VII's Hospital Sister Agnes"", 'phone': '+44 20 7486 4411', 'categorySet': [{'id': 7321002}], 'url': 'www.kingedwardvii.co.uk', 'categories': ['general', 'hospital/polyclinic'], 'classifications': [{'code': 'HOSPITAL_POLYCLINIC', 'names': [{'nameLocale': 'en-US', 'name': 'general'}, {'nameLocale': 'en-US', 'name': 'hospital/polyclinic'}]}]}","{'streetName': 'Beaumont Street', 'municipalitySubdivision': 'South Marylebone', 'municipality': 'London', 'countrySecondarySubdivision': 'London', 'countrySubdivision': 'ENG', 'countrySubdivisionName': 'England', 'postalCode': 'W1G', 'extendedPostalCode': 'W1G 6DL', 'countryCode': 'GB', 'country': 'United Kingdom', 'countryCodeISO3': 'GBR', 'freeformAddress': 'Beaumont Street, South Marylebone, London, W1G 6DL', 'localName': 'London'}","{'lat': 51.52108, 'lon': -0.15054}","{'topLeftPoint': {'lat': 51.52128, 'lon': -0.15073}, 'btmRightPoint': {'lat': 51.52044, 'lon': -0.15005000000000002}}"
826009028896061,2.5721054077,"{'name': 'The Harley Street Breast Clinic', 'phone': '+44 20 7908 6071', 'categorySet': [{'id': 7321002}], 'url': 'www.theharleystreetbreastclinic.co.uk', 'categories': ['general', 'hospital/polyclinic'], 'classifications': [{'code': 'HOSPITAL_POLYCLINIC', 'names': [{'nameLocale': 'en-US', 'name': 'general'}, {'nameLocale': 'en-US', 'name': 'hospital/polyclinic'}]}]}","{'streetNumber': '148', 'streetName': 'Harley Street', 'municipalitySubdivision': 'West End', 'municipality': 'London', 'countrySecondarySubdivision': 'London', 'countrySubdivision': 'ENG', 'countrySubdivisionName': 'England', 'postalCode': 'W1G', 'extendedPostalCode': 'W1G 7LG', 'countryCode': 'GB', 'country': 'United Kingdom', 'countryCodeISO3': 'GBR', 'freeformAddress': '148 Harley Street, West End, London, W1G 7LG', 'localName': 'London'}","{'lat': 51.523, 'lon': -0.14853000000000002}","{'topLeftPoint': {'lat': 51.5239, 'lon': -0.14998}, 'btmRightPoint': {'lat': 51.5221, 'lon': -0.14708000000000002}}"
