id,score,poi,address,position,viewport
826008000011644,2.5741999149,"{'name': 'Beacon Cooperative College', 'phone': '+44 20 8382 3938', 'categorySet': [{'id': 7372014}], 'url': 'www.beaconcollegeuk.com', 'categories': ['middle school', 'school'], 'classifications': [{'code': 'SCHOOL', 'names': [{'nameLocale': 'en-US', 'name': 'school'}, {'nameLocale': 'en-US', 'name': 'middle school'}]}]}","{'streetNumber': '68', 'streetName': 'Gerrard Street', 'municipalitySubdivision': 'Soho', 'municipality': 'London', 'countrySecondarySubdivision': 'London', 'countrySubdivision': 'ENG', 'countrySubdivisionName': 'England', 'postalCode': 'W1D', 'extendedPostalCode': 'W1D 5PD', 'countryCode': 'GB', 'country': 'United Kingdom', 'countryCodeISO3': 'GBR', 'freeformAddress': '68 Gerrard Street, Soho, London, W1D 5PD', 'localName': 'London'}","{'lat': 51.51221, 'lon': -0.13023}","{'topLeftPoint': {'lat': 51.51311, 'lon': -0.13168000000000002}, 'btmRightPoint': {'lat': 51.51131, 'lon': -0.12878}}"
826007000359785,2.5741944313,"{'name': 'The Royal College of Radiologists', 'categorySet': [{'id': 7372}], 'categories': ['school'], 'classifications': [{'code': 'SCHOOL', 'names': [{'nameLocale': 'en-US', 'name': 'school'}]}]}","{'streetNumber': '63', 'streetName': ""Lincoln's Inn Fields"", 'municipalitySubdivision': 'Holborn', 'municipality': 'London', 'countrySecondarySubdivision': 'London', 'countrySubdivision': 'ENG', 'countrySubdivisionName': 'England', 'postalCode': 'WC2A', 'extendedPostalCode': 'WC2A 3JX', 'countryCode': 'GB', 'country': 'United Kingdom', 'countryCodeISO3': 'GBR', 'freeformAddress': ""63 Lincoln's Inn Fields, Holborn, London, WC2A 3JX"", 'localName': 'London'}","{'lat': 51.51634, 'lon': -0.11821000000000001}","{'topLeftPoint': {'lat': 51.51724, 'lon': -0.11966000000000002}, 'btmRightPoint': {'lat': 51.51544, 'lon': -0.11676}}"
826009035768192,2.5741834641,"{'name': 'ABC School of English', 'phone': '+44 20 7836 8999', 'categorySet': [{'id': 7372010}], 'url': 'www.abcschool.co.uk', 'categories': ['language school', 'school'], 'classifications': [{'code': 'SCHOOL', 'names': [{'nameLocale': 'en-US', 'name': 'school'}, {'nameLocale': 'en-US', 'name': 'language school'}]}], 'openingHours': {'mode': 'nextSevenDays', 'timeRanges': [{'startTime': {'date': '2022-11-16', 'hour': 8, 'minute': 30}, 'endTime': {'date': '2022-11-16', 'hour': 18, 'minute': 30}}, {'startTime': {'date': '2022-11-17', 'hour': 8, 'minute': 30}, 'endTime': {'date': '2022-11-17', 'hour': 18, 'minute': 30}}, {'startTime': {'date': '2022-11-18', 'hour': 8, 'minute': 30}, 'endTime': {'date': '2022-11-18', 'hour': 18, 'minute': 30}}, {'startTime': {'date': '2022-11-21', 'hour': 8, 'minute': 30}, 'endTime': {'date': '2022-11-21', 'hour': 18, 'minute': 30}}, {'startTime': {'date': '2022-11-22', 'hour': 8, 'minute': 30}, 'endTime': {'date': '2022-11-22', 'hour': 18, 'minute': 30}}]}}","{'streetName': 'Neal Street', 'municipalitySubdivision': 'Covent Garden', 'municipality': 'London', 'countrySecondarySubdivision': 'London', 'countrySubdivision': 'ENG', 'countrySubdivisionName': 'England', 'postalCode': 'WC2H', 'extendedPostalCode': 'WC2H 9PJ', 'countryCode': 'GB', 'country': 'United Kingdom', 'countryCodeISO3': 'GBR', 'freeformAddress': 'Neal Street, Covent Garden, London, WC2H 9PJ', 'localName': 'London'}","{'lat': 51.51486, 'lon': -0.12654}","{'topLeftPoint': {'lat': 51.51576, 'lon': -0.12799000000000002}, 'btmRightPoint': {'lat': 51.51396, 'lon': -0.12509}}"
826009004723380,2.5741796494,"{'name': 'Evelina Hospital School', 'phone': '+44 20 7188 2267', 'categorySet': [{'id': 7372}], 'url': 'www.evelina.southwark.sch.uk', 'categories': ['school'], 'classifications': [{'code': 'SCHOOL', 'names': [{'nameLocale': 'en-US', 'name': 'school'}]}]}","{'streetName': 'Westminster Bridge Road', 'municipalitySubdivision': 'Waterloo', 'municipality': 'London', 'countrySecondarySubdivision': 'London', 'countrySubdivision': 'ENG', 'countrySubdivisionName': 'England', 'postalCode': 'SE1', 'extendedPostalCode': 'SE1 7', 'countryCode': 'GB', 'country': 'United Kingdom', 'countryCodeISO3': 'GBR', 'freeformAddress': 'Westminster Bridge Road, Waterloo, London, SE1 7', 'localName': 'London'}","{'lat': 51.49791, 'lon': -0.11967000000000001}","{'topLeftPoint': {'lat': 51.49881, 'lon': -0.12111000000000001}, 'btmRightPoint': {'lat': 51.49701, 'lon': -0.11823000000000002}}"
826009036164098,2.5741770267,"{'name': 'International House London', 'phone': '+44 20 7611 2400', 'categorySet': [{'id': 7372010}], 'url': 'ihlondon.com', 'categories': ['language school', 'school'], 'classifications': [{'code': 'SCHOOL', 'names': [{'nameLocale': 'en-US', 'name': 'school'}, {'nameLocale': 'en-US', 'name': 'language school'}]}], 'openingHours': {'mode': 'nextSevenDays', 'timeRanges': [{'startTime': {'date': '2022-11-16', 'hour': 8, 'minute': 30}, 'endTime': {'date': '2022-11-16', 'hour': 18, 'minute': 30}}, {'startTime': {'date': '2022-11-17', 'hour': 8, 'minute': 30}, 'endTime': {'date': '2022-11-17', 'hour': 18, 'minute': 30}}, {'startTime': {'date': '2022-11-18', 'hour': 8, 'minute': 30}, 'endTime': {'date': '2022-11-18', 'hour': 18, 'minute': 30}}, {'startTime': {'date': '2022-11-21', 'hour': 8, 'minute': 30}, 'endTime': {'date': '2022-11-21', 'hour': 18, 'minute': 30}}, {'startTime': {'date': '2022-11-22', 'hour': 8, 'minute': 30}, 'endTime': {'date': '2022-11-22', 'hour': 18, 'minute': 30}}]}}","{'streetNumber': '16', 'streetName': 'Stukeley Street', 'municipalitySubdivision': 'Covent Garden', 'municipality': 'London', 'countrySecondarySubdivision': 'London', 'countrySubdivision': 'ENG', 'countrySubdivisionName': 'England', 'postalCode': 'WC2B', 'extendedPostalCode': 'WC2B 5LQ', 'countryCode': 'GB', 'country': 'United Kingdom', 'countryCodeISO3': 'GBR', 'freeformAddress': '16 Stukeley Street, Covent Garden, London, WC2B 5LQ', 'localName': 'London'}","{'lat': 51.51605, 'lon': -0.12306000000000002}","{'topLeftPoint': {'lat': 51.51695, 'lon': -0.12451000000000001}, 'btmRightPoint': {'lat': 51.51515, 'lon': -0.12161000000000001}}"
826009004712054,2.5741529465,"{'name': 'Oasis Academy South Bank', 'phone': '+44 20 7921 4200', 'categorySet': [{'id': 7372}], 'url': 'www.oasisacademysouthbank.org/', 'categories': ['school'], 'classifications': [{'code': 'SCHOOL', 'names': [{'nameLocale': 'en-US', 'name': 'school'}]}]}","{'streetNumber': '75', 'streetName': 'Westminster Bridge Road', 'municipalitySubdivision': 'Waterloo', 'municipality': 'London', 'countrySecondarySubdivision': 'London', 'countrySubdivision': 'ENG', 'countrySubdivisionName': 'England', 'postalCode': 'SE1', 'extendedPostalCode': 'SE1 7HS', 'countryCode': 'GB', 'country': 'United Kingdom', 'countryCodeISO3': 'GBR', 'freeformAddress': '75 Westminster Bridge Road, Waterloo, London, SE1 7HS', 'localName': 'London'}","{'lat': 51.49838, 'lon': -0.11164}","{'topLeftPoint': {'lat': 51.49864, 'lon': -0.11221}, 'btmRightPoint': {'lat': 51.49781, 'lon': -0.11126000000000001}}"
826009040767458,2.5740876198000002,"{'name': ""Vamos Let's Learn Spanish"", 'phone': '+44 20 7242 3436', 'categorySet': [{'id': 7372010}], 'url': 'https://www.letslearnspanish.co.uk', 'categories': ['language school', 'school'], 'classifications': [{'code': 'SCHOOL', 'names': [{'nameLocale': 'en-US', 'name': 'school'}, {'nameLocale': 'en-US', 'name': 'language school'}]}]}","{'streetNumber': '113', 'streetName': 'High Holborn', 'municipalitySubdivision': 'Bloomsbury', 'municipality': 'London', 'countrySecondarySubdivision': 'London', 'countrySubdivision': 'ENG', 'countrySubdivisionName': 'England', 'postalCode': 'WC1V', 'extendedPostalCode': 'WC1V 7EX', 'countryCode': 'GB', 'country': 'United Kingdom', 'countryCodeISO3': 'GBR', 'freeformAddress': '113 High Holborn, Bloomsbury, London, WC1V 7EX', 'localName': 'London'}","{'lat': 51.51769, 'lon': -0.11892000000000001}","{'topLeftPoint': {'lat': 51.51859, 'lon': -0.12037}, 'btmRightPoint': {'lat': 51.51679, 'lon': -0.11747}}"
826009009589658,2.5740771294,"{'name': 'The English Studio', 'phone': '+44 20 7404 9759', 'categorySet': [{'id': 7372010}], 'url': 'englishstudio.com/', 'categories': ['language school', 'school'], 'classifications': [{'code': 'SCHOOL', 'names': [{'nameLocale': 'en-US', 'name': 'school'}, {'nameLocale': 'en-US', 'name': 'language school'}]}]}","{'streetNumber': '3', 'streetName': 'Catton Street', 'municipalitySubdivision': 'Bloomsbury', 'municipality': 'London', 'countrySecondarySubdivision': 'London', 'countrySubdivision': 'ENG', 'countrySubdivisionName': 'England', 'postalCode': 'WC1V', 'extendedPostalCode': 'WC1V 6JQ', 'countryCode': 'GB', 'country': 'United Kingdom', 'countryCodeISO3': 'GBR', 'freeformAddress': '3 Catton Street, Bloomsbury, London, WC1V 6JQ', 'localName': 'London'}","{'lat': 51.51777, 'lon': -0.11987}","{'topLeftPoint': {'lat': 51.51867, 'lon': -0.12132000000000001}, 'btmRightPoint': {'lat': 51.51687, 'lon': -0.11842000000000001}}"
826009035746396,2.5740749836,"{'name': 'Avalon School', 'phone': '+44 20 7379 1998', 'categorySet': [{'id': 7372010}], 'categories': ['language school', 'school'], 'classifications': [{'code': 'SCHOOL', 'names': [{'nameLocale': 'en-US', 'name': 'school'}, {'nameLocale': 'en-US', 'name': 'language school'}]}]}","{'streetNumber': '8', 'streetName': 'Denmark Street', 'municipalitySubdivision': 'Covent Garden', 'municipality': 'London', 'countrySecondarySubdivision': 'London', 'countrySubdivision': 'ENG', 'countrySubdivisionName': 'England', 'postalCode': 'WC2H', 'extendedPostalCode': 'WC2H 8LZ', 'countryCode': 'GB', 'country': 'United Kingdom', 'countryCodeISO3': 'GBR', 'freeformAddress': '8 Denmark Street, Covent Garden, London, WC2H 8LZ', 'localName': 'London'}","{'lat': 51.51516, 'lon': -0.12947}","{'topLeftPoint': {'lat': 51.51606, 'lon': -0.13092}, 'btmRightPoint': {'lat': 51.51426, 'lon': -0.12802000000000002}}"
826009004853030,2.5740640163,"{'name': 'Friars Primary Foundation School', 'phone': '+44 20 7207 1807', 'categorySet': [{'id': 7372}], 'categories': ['school'], 'classifications': [{'code': 'SCHOOL', 'names': [{'nameLocale': 'en-US', 'name': 'school'}]}]}","{'streetName': 'Webber Street', 'municipalitySubdivision': 'Southwark', 'municipality': 'London', 'countrySecondarySubdivision': 'London', 'countrySubdivision': 'ENG', 'countrySubdivisionName': 'England', 'postalCode': 'SE1', 'extendedPostalCode': 'SE1 0RF', 'countryCode': 'GB', 'country': 'United Kingdom', 'countryCodeISO3': 'GBR', 'freeformAddress': 'Webber Street, Southwark, London, SE1 0RF', 'localName': 'London'}","{'lat': 51.50149, 'lon': -0.1034}","{'topLeftPoint': {'lat': 51.50178, 'lon': -0.1037}, 'btmRightPoint': {'lat': 51.50098, 'lon': -0.10247}}"
826008000014106,2.5740616322000003,"{'name': 'FutexLive', 'phone': '+44 20 3876 0259', 'categorySet': [{'id': 7372008}], 'url': 'www.futexlive.com', 'categories': ['school', 'vocational training'], 'classifications': [{'code': 'SCHOOL', 'names': [{'nameLocale': 'en-US', 'name': 'school'}, {'nameLocale': 'en-US', 'name': 'vocational training'}]}]}","{'streetNumber': '107-111', 'streetName': 'Fleet Street', 'municipalitySubdivision': 'Fleet Street', 'municipality': 'London', 'countrySecondarySubdivision': 'London', 'countrySubdivision': 'ENG', 'countrySubdivisionName': 'England', 'postalCode': 'EC4A', 'extendedPostalCode': 'EC4A 2AF', 'countryCode': 'GB', 'country': 'United Kingdom', 'countryCodeISO3': 'GBR', 'freeformAddress': '107-111 Fleet Street, Fleet Street, London, EC4A 2AF', 'localName': 'London'}","{'lat': 51.51428, 'lon': -0.10497000000000001}","{'topLeftPoint': {'lat': 51.51518, 'lon': -0.10642000000000001}, 'btmRightPoint': {'lat': 51.51338, 'lon': -0.10352000000000001}}"
826009040758505,2.5740559101000002,"{'name': 'Trader Training Hub', 'phone': '+44 20 3858 0370', 'categorySet': [{'id': 7372009}], 'url': 'www.tradertraininghub.co.uk', 'categories': ['school', 'technical school'], 'classifications': [{'code': 'SCHOOL', 'names': [{'nameLocale': 'en-US', 'name': 'school'}, {'nameLocale': 'en-US', 'name': 'technical school'}]}]}","{'streetNumber': '107', 'streetName': 'Fleet Street', 'municipalitySubdivision': 'Fleet Street', 'municipality': 'London', 'countrySecondarySubdivision': 'London', 'countrySubdivision': 'ENG', 'countrySubdivisionName': 'England', 'postalCode': 'EC4A', 'extendedPostalCode': 'EC4A 2AF', 'countryCode': 'GB', 'country': 'United Kingdom', 'countryCodeISO3': 'GBR', 'freeformAddress': '107 Fleet Street, Fleet Street, London, EC4A 2AF', 'localName': 'London'}","{'lat': 51.51432, 'lon': -0.10488000000000001}","{'topLeftPoint': {'lat': 51.51522, 'lon': -0.10633000000000001}, 'btmRightPoint': {'lat': 51.513419999999996, 'lon': -0.10343000000000001}}"
826009035803195,2.5740475655,"{'name': 'Westminster School', 'phone': '+44 20 7963 1000', 'categorySet': [{'id': 7372006}], 'url': 'https://www.westminster.org.uk', 'categories': ['high school', 'school'], 'classifications': [{'code': 'SCHOOL', 'names': [{'nameLocale': 'en-US', 'name': 'high school'}, {'nameLocale': 'en-US', 'name': 'school'}]}]}","{'streetName': ""Dean's Yard"", 'municipalitySubdivision': 'Westminster', 'municipality': 'London', 'countrySecondarySubdivision': 'London', 'countrySubdivision': 'ENG', 'countrySubdivisionName': 'England', 'postalCode': 'SW1P', 'extendedPostalCode': 'SW1P 3PA', 'countryCode': 'GB', 'country': 'United Kingdom', 'countryCodeISO3': 'GBR', 'freeformAddress': ""Dean's Yard, Westminster, London, SW1P 3PA"", 'localName': 'London'}","{'lat': 51.49853, 'lon': -0.12889}","{'topLeftPoint': {'lat': 51.49943, 'lon': -0.13033}, 'btmRightPoint': {'lat': 51.49763, 'lon': -0.12745}}"
826009009602148,2.5740439891999998,"{'name': 'Bloomsbury International', 'phone': '+44 20 7242 2234', 'categorySet': [{'id': 7372010}], 'url': 'www.bloomsbury-international.com', 'categories': ['language school', 'school'], 'classifications': [{'code': 'SCHOOL', 'names': [{'nameLocale': 'en-US', 'name': 'school'}, {'nameLocale': 'en-US', 'name': 'language school'}]}]}","{'streetNumber': '6-7', 'streetName': 'Southampton Place', 'municipalitySubdivision': 'Bloomsbury', 'municipality': 'London', 'countrySecondarySubdivision': 'London', 'countrySubdivision': 'ENG', 'countrySubdivisionName': 'England', 'postalCode': 'WC1A', 'extendedPostalCode': 'WC1A 2EA', 'countryCode': 'GB', 'country': 'United Kingdom', 'countryCodeISO3': 'GBR', 'freeformAddress': '6-7 Southampton Place, Bloomsbury, London, WC1A 2EA', 'localName': 'London'}","{'lat': 51.51799, 'lon': -0.12162}","{'topLeftPoint': {'lat': 51.51889, 'lon': -0.12307000000000001}, 'btmRightPoint': {'lat': 51.51709, 'lon': -0.12017000000000001}}"
826009035954738,2.5740356445,"{'name': 'Coptic Street Studios', 'phone': '+44 20 7636 2030', 'categorySet': [{'id': 9378003}], 'categories': ['dance studio school', 'leisure center'], 'classifications': [{'code': 'LEISURE_CENTER', 'names': [{'nameLocale': 'en-US', 'name': 'leisure center'}, {'nameLocale': 'en-US', 'name': 'dance studio school'}]}]}","{'streetNumber': '9', 'streetName': 'Coptic Street', 'municipalitySubdivision': 'Bloomsbury', 'municipality': 'London', 'countrySecondarySubdivision': 'London', 'countrySubdivision': 'ENG', 'countrySubdivisionName': 'England', 'postalCode': 'WC1A', 'extendedPostalCode': 'WC1A 1NT', 'countryCode': 'GB', 'country': 'United Kingdom', 'countryCodeISO3': 'GBR', 'freeformAddress': '9 Coptic Street, Bloomsbury, London, WC1A 1NT', 'localName': 'London'}","{'lat': 51.51712, 'lon': -0.12612}","{'topLeftPoint': {'lat': 51.51802, 'lon': -0.12757000000000002}, 'btmRightPoint': {'lat': 51.51622, 'lon': -0.12467000000000002}}"
826008000019891,2.5740356445,"{'name': 'Thedrinkschool', 'phone': '+44 20 3845 0503', 'categorySet': [{'id': 7372008}], 'url': 'www.thedrinkschool.co.uk', 'categories': ['school', 'vocational training'], 'classifications': [{'code': 'SCHOOL', 'names': [{'nameLocale': 'en-US', 'name': 'school'}, {'nameLocale': 'en-US', 'name': 'vocational training'}]}]}","{'streetName': 'Holland Street', 'municipalitySubdivision': 'South Bank', 'municipality': 'London', 'countrySecondarySubdivision': 'London', 'countrySubdivision': 'ENG', 'countrySubdivisionName': 'England', 'postalCode': 'SE1', 'extendedPostalCode': 'SE1 9JF', 'countryCode': 'GB', 'country': 'United Kingdom', 'countryCodeISO3': 'GBR', 'freeformAddress': 'Holland Street, South Bank, London, SE1 9JF', 'localName': 'London'}","{'lat': 51.50731, 'lon': -0.10025}","{'topLeftPoint': {'lat': 51.50821, 'lon': -0.10169}, 'btmRightPoint': {'lat': 51.50641, 'lon': -0.09881000000000001}}"
826009036050593,2.5740346909,"{'name': 'Studio 68', 'categorySet': [{'id': 9378003}], 'categories': ['dance studio school', 'leisure center'], 'classifications': [{'code': 'LEISURE_CENTER', 'names': [{'nameLocale': 'en-US', 'name': 'leisure center'}, {'nameLocale': 'en-US', 'name': 'dance studio school'}]}]}","{'streetNumber': '164-182', 'streetName': 'Union Street', 'municipalitySubdivision': 'Southwark', 'municipality': 'London', 'countrySecondarySubdivision': 'London', 'countrySubdivision': 'ENG', 'countrySubdivisionName': 'England', 'postalCode': 'SE1', 'extendedPostalCode': 'SE1 0', 'countryCode': 'GB', 'country': 'United Kingdom', 'countryCodeISO3': 'GBR', 'freeformAddress': '164-182 Union Street, Southwark, London, SE1 0', 'localName': 'London'}","{'lat': 51.50385, 'lon': -0.10106000000000001}","{'topLeftPoint': {'lat': 51.50475, 'lon': -0.10250000000000001}, 'btmRightPoint': {'lat': 51.50295, 'lon': -0.09962000000000001}}"
826001001297206,2.5740332603000002,"{'name': 'Kaplan International Colleges', 'phone': '+44 20 7404 6080', 'categorySet': [{'id': 7372010}], 'url': 'www.kaplan-ic.com', 'categories': ['language school', 'school'], 'classifications': [{'code': 'SCHOOL', 'names': [{'nameLocale': 'en-US', 'name': 'school'}, {'nameLocale': 'en-US', 'name': 'language school'}]}]}","{'streetNumber': '3-4', 'streetName': 'Southampton Place', 'municipalitySubdivision': 'Bloomsbury', 'municipality': 'London', 'countrySecondarySubdivision': 'London', 'countrySubdivision': 'ENG', 'countrySubdivisionName': 'England', 'postalCode': 'WC1A', 'extendedPostalCode': 'WC1A 2DB', 'countryCode': 'GB', 'country': 'United Kingdom', 'countryCodeISO3': 'GBR', 'freeformAddress': '3-4 Southampton Place, Bloomsbury, London, WC1A 2DB', 'localName': 'London'}","{'lat': 51.5181, 'lon': -0.12174000000000001}","{'topLeftPoint': {'lat': 51.519, 'lon': -0.12319000000000001}, 'btmRightPoint': {'lat': 51.5172, 'lon': -0.12029000000000001}}"
826009004866649,2.5740292072,"{'name': 'Harris Westminster Sixth Form', 'categorySet': [{'id': 7372}], 'url': 'www.harriswestminstersixthform.org.uk/', 'categories': ['school'], 'classifications': [{'code': 'SCHOOL', 'names': [{'nameLocale': 'en-US', 'name': 'school'}]}]}","{'streetNumber': '11', 'streetName': 'Tothill Street', 'municipalitySubdivision': 'Westminster', 'municipality': 'London', 'countrySecondarySubdivision': 'London', 'countrySubdivision': 'ENG', 'countrySubdivisionName': 'England', 'postalCode': 'SW1H', 'extendedPostalCode': 'SW1H 9LH', 'countryCode': 'GB', 'country': 'United Kingdom', 'countryCodeISO3': 'GBR', 'freeformAddress': '11 Tothill Street, Westminster, London, SW1H 9LH', 'localName': 'London'}","{'lat': 51.49955, 'lon': -0.13119}","{'topLeftPoint': {'lat': 51.50045, 'lon': -0.13263}, 'btmRightPoint': {'lat': 51.49865, 'lon': -0.12975}}"
826009035957332,2.5740280151,"{'name': 'Bell Language School', 'categorySet': [{'id': 7372010}], 'categories': ['language school', 'school'], 'classifications': [{'code': 'SCHOOL', 'names': [{'nameLocale': 'en-US', 'name': 'school'}, {'nameLocale': 'en-US', 'name': 'language school'}]}]}","{'streetName': 'Southampton Place', 'municipalitySubdivision': 'Bloomsbury', 'municipality': 'London', 'countrySecondarySubdivision': 'London', 'countrySubdivision': 'ENG', 'countrySubdivisionName': 'England', 'postalCode': 'WC1A', 'extendedPostalCode': 'WC1A 2DA', 'countryCode': 'GB', 'country': 'United Kingdom', 'countryCodeISO3': 'GBR', 'freeformAddress': 'Southampton Place, Bloomsbury, London, WC1A 2DA', 'localName': 'London'}","{'lat': 51.51811, 'lon': -0.12211000000000001}","{'topLeftPoint': {'lat': 51.51901, 'lon': -0.12356000000000002}, 'btmRightPoint': {'lat': 51.51721, 'lon': -0.12066}}"
826007000327561,2.5740234852,"{'name': 'Kaplan International English-London Covent Garden', 'phone': '+44 20 7404 3080', 'categorySet': [{'id': 7372}], 'categories': ['school'], 'classifications': [{'code': 'SCHOOL', 'names': [{'nameLocale': 'en-US', 'name': 'school'}]}]}","{'streetNumber': '3-4', 'streetName': 'Southampton Place', 'municipalitySubdivision': 'Bloomsbury', 'municipality': 'London', 'countrySecondarySubdivision': 'London', 'countrySubdivision': 'ENG', 'countrySubdivisionName': 'England', 'postalCode': 'WC1A', 'extendedPostalCode': 'WC1A 2DA', 'countryCode': 'GB', 'country': 'United Kingdom', 'countryCodeISO3': 'GBR', 'freeformAddress': '3-4 Southampton Place, Bloomsbury, London, WC1A 2DA', 'localName': 'London'}","{'lat': 51.51821, 'lon': -0.12175000000000001}","{'topLeftPoint': {'lat': 51.51911, 'lon': -0.1232}, 'btmRightPoint': {'lat': 51.51731, 'lon': -0.1203}}"
826009004795320,2.5740189552,"{'name': ""Saint George's Cathedral Catholic Primary School"", 'phone': '+44 20 7525 9250', 'categorySet': [{'id': 7372005}], 'categories': ['primary school', 'school'], 'classifications': [{'code': 'SCHOOL', 'names': [{'nameLocale': 'en-US', 'name': 'primary school'}, {'nameLocale': 'en-US', 'name': 'school'}]}]}","{'streetNumber': '33', 'streetName': 'Westminster Bridge Road', 'municipalitySubdivision': 'Waterloo', 'municipality': 'London', 'countrySecondarySubdivision': 'London', 'countrySubdivision': 'ENG', 'countrySubdivisionName': 'England', 'postalCode': 'SE1', 'extendedPostalCode': 'SE1 7JB', 'countryCode': 'GB', 'country': 'United Kingdom', 'countryCodeISO3': 'GBR', 'freeformAddress': '33 Westminster Bridge Road, Waterloo, London, SE1 7JB', 'localName': 'London'}","{'lat': 51.49833, 'lon': -0.10686000000000001}","{'topLeftPoint': {'lat': 51.49923, 'lon': -0.10830000000000001}, 'btmRightPoint': {'lat': 51.49743, 'lon': -0.10542000000000001}}"
826009035754561,2.5740156174,"{'name': 'Association of Colleges', 'categorySet': [{'id': 7372}], 'categories': ['school'], 'classifications': [{'code': 'SCHOOL', 'names': [{'nameLocale': 'en-US', 'name': 'school'}]}]}","{'streetNumber': '2-5', 'streetName': 'Stedham Place', 'municipalitySubdivision': 'Bloomsbury', 'municipality': 'London', 'countrySecondarySubdivision': 'London', 'countrySubdivision': 'ENG', 'countrySubdivisionName': 'England', 'postalCode': 'WC1A', 'extendedPostalCode': 'WC1A 1HU', 'countryCode': 'GB', 'country': 'United Kingdom', 'countryCodeISO3': 'GBR', 'freeformAddress': '2-5 Stedham Place, Bloomsbury, London, WC1A 1HU', 'localName': 'London'}","{'lat': 51.51723, 'lon': -0.12656}","{'topLeftPoint': {'lat': 51.51813, 'lon': -0.12801}, 'btmRightPoint': {'lat': 51.51633, 'lon': -0.12511}}"
826009035782717,2.5740056038,"{'name': 'Delfin English School', 'phone': '+44 20 7831 3380', 'categorySet': [{'id': 7372010}], 'url': 'www.delfinschool.com', 'categories': ['language school', 'school'], 'classifications': [{'code': 'SCHOOL', 'names': [{'nameLocale': 'en-US', 'name': 'school'}, {'nameLocale': 'en-US', 'name': 'language school'}]}], 'openingHours': {'mode': 'nextSevenDays', 'timeRanges': [{'startTime': {'date': '2022-11-16', 'hour': 9, 'minute': 0}, 'endTime': {'date': '2022-11-16', 'hour': 18, 'minute': 0}}, {'startTime': {'date': '2022-11-17', 'hour': 9, 'minute': 0}, 'endTime': {'date': '2022-11-17', 'hour': 18, 'minute': 0}}, {'startTime': {'date': '2022-11-18', 'hour': 9, 'minute': 0}, 'endTime': {'date': '2022-11-18', 'hour': 18, 'minute': 0}}, {'startTime': {'date': '2022-11-21', 'hour': 9, 'minute': 0}, 'endTime': {'date': '2022-11-21', 'hour': 18, 'minute': 0}}, {'startTime': {'date': '2022-11-22', 'hour': 9, 'minute': 0}, 'endTime': {'date': '2022-11-22', 'hour': 18, 'minute': 0}}]}}","{'streetNumber': '46-47', 'streetName': 'Bloomsbury Square', 'municipalitySubdivision': 'Bloomsbury', 'municipality': 'London', 'countrySecondarySubdivision': 'London', 'countrySubdivision': 'ENG', 'countrySubdivisionName': 'England', 'postalCode': 'WC1A', 'extendedPostalCode': 'WC1A 2RA', 'countryCode': 'GB', 'country': 'United Kingdom', 'countryCodeISO3': 'GBR', 'freeformAddress': '46-47 Bloomsbury Square, Bloomsbury, London, WC1A 2RA', 'localName': 'London'}","{'lat': 51.51833, 'lon': -0.12234}","{'topLeftPoint': {'lat': 51.51923, 'lon': -0.12379000000000001}, 'btmRightPoint': {'lat': 51.51743, 'lon': -0.12089000000000001}}"
826009040745227,2.5739831924,"{'name': 'Glasshill Studios', 'categorySet': [{'id': 9378003}], 'categories': ['dance studio school', 'leisure center'], 'classifications': [{'code': 'LEISURE_CENTER', 'names': [{'nameLocale': 'en-US', 'name': 'leisure center'}, {'nameLocale': 'en-US', 'name': 'dance studio school'}]}]}","{'streetName': ""King's Bench Street"", 'municipalitySubdivision': 'Southwark', 'municipality': 'London', 'countrySecondarySubdivision': 'London', 'countrySubdivision': 'ENG', 'countrySubdivisionName': 'England', 'postalCode': 'SE1', 'extendedPostalCode': 'SE1 0QX', 'countryCode': 'GB', 'country': 'United Kingdom', 'countryCodeISO3': 'GBR', 'freeformAddress': ""King's Bench Street, Southwark, London, SE1 0QX"", 'localName': 'London'}","{'lat': 51.50169, 'lon': -0.10154}","{'topLeftPoint': {'lat': 51.50259, 'lon': -0.10298}, 'btmRightPoint': {'lat': 51.50079, 'lon': -0.10010000000000001}}"
826009004772389,2.5739798546,"{'name': 'The Marine Society College of The Sea', 'phone': '+44 20 7654 7000', 'categorySet': [{'id': 7372}], 'categories': ['school'], 'classifications': [{'code': 'SCHOOL', 'names': [{'nameLocale': 'en-US', 'name': 'school'}]}]}","{'streetNumber': '202', 'streetName': 'Lambeth Road', 'municipalitySubdivision': 'Waterloo', 'municipality': 'London', 'countrySecondarySubdivision': 'London', 'countrySubdivision': 'ENG', 'countrySubdivisionName': 'England', 'postalCode': 'SE1', 'extendedPostalCode': 'SE1 7LQ', 'countryCode': 'GB', 'country': 'United Kingdom', 'countryCodeISO3': 'GBR', 'freeformAddress': '202 Lambeth Road, Waterloo, London, SE1 7LQ', 'localName': 'London'}","{'lat': 51.49552, 'lon': -0.11656000000000001}","{'topLeftPoint': {'lat': 51.49642, 'lon': -0.11800000000000001}, 'btmRightPoint': {'lat': 51.49462, 'lon': -0.11512000000000001}}"
